;;Simulation Recettes Vignettes  taux d’occupation fixé au minimum de 10%  (BASE ANNEE 2013) ;;;;;;;;;;;
;;;;;;;;REALISATION 2013;;;;;
1;;REGION ;CAT;NBRE CH;VT;NOM DE L'ETABLISSEMENT;MOIS ;Montant VT part ONTM 50%;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL DIAMANT;R;16;1000;HOTEL DIAMANT;MARS 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL DIAMANT;R;16;1000;HOTEL DIAMANT;AVRIL 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL DIAMANT;R;16;1000;HOTEL DIAMANT;MAI 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL DIAMANT;R;16;1000;HOTEL DIAMANT;JUIN 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL DIAMANT;R;16;1000;HOTEL DIAMANT;JUILLET 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL DIAMANT;R;16;1000;HOTEL DIAMANT;AOUT 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL DIAMANT;R;16;1000;HOTEL DIAMANT;SEPTEMBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL DIAMANT;R;16;1000;HOTEL DIAMANT;OCTOBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL DIAMANT;R;16;1000;HOTEL DIAMANT;NOVEMBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL DIAMANT;R;16;1000;HOTEL DIAMANT;DECEMBRE 2013;0,00;;;;;
466;1;;;;;Moyenne HOTEL DIAMANT;;;;;;;
467;1; 1- ANTSIRANANA:Diégo ville:HOTEL EMERAUDE;3E;20;5000;HOTEL EMERAUDE;JANVIER 2013;187 500,00;;;;;
468;1; 1- ANTSIRANANA:Diégo ville:HOTEL EMERAUDE;3E;20;5000;HOTEL EMERAUDE;MARS 2013;120 000,00;;;;;
469;1; 1- ANTSIRANANA:Diégo ville:HOTEL EMERAUDE;3E;20;5000;HOTEL EMERAUDE;AVRIL 2013;92 500,00;;;;;
470;1; 1- ANTSIRANANA:Diégo ville:HOTEL EMERAUDE;3E;20;5000;HOTEL EMERAUDE;MAI 2013;167 500,00;;;;;
471;1; 1- ANTSIRANANA:Diégo ville:HOTEL EMERAUDE;3E;20;5000;HOTEL EMERAUDE;JUIN 2013;95 000,00;;;;;
472;1; 1- ANTSIRANANA:Diégo ville:HOTEL EMERAUDE;3E;20;5000;HOTEL EMERAUDE;JUILLET 2013;60 000,00;;;;;
473;1; 1- ANTSIRANANA:Diégo ville:HOTEL EMERAUDE;3E;20;5000;HOTEL EMERAUDE;SEPTEMBRE 2013;87 500,00;;;;;
474;1; 1- ANTSIRANANA:Diégo ville:HOTEL EMERAUDE;3E;20;5000;HOTEL EMERAUDE;OCTOBRE 2013;145 000,00;;;;;
475;1; 1- ANTSIRANANA:Diégo ville:HOTEL EMERAUDE;3E;20;5000;HOTEL EMERAUDE;NOVEMBRE 2013;127 500,00;;;;;
476;1; 1- ANTSIRANANA:Diégo ville:HOTEL EMERAUDE;3E;20;5000;HOTEL EMERAUDE;AOUT 2013;185 000,00;;;;;
477;1; 1- ANTSIRANANA:Diégo ville:HOTEL EMERAUDE;3E;20;5000;HOTEL EMERAUDE;DECEMBRE 2013;72 500,00;;;;;
478;1; 1- ANTSIRANANA:Diégo ville:HOTEL EMERAUDE;3E;20;5000;HOTEL EMERAUDE;FEVRIER 2013;260 000,00;;;;;
479;1;;;;;Moyenne HOTEL EMERAUDE;;;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL FLORIDA;R;15;1000;HOTEL FLORIDA;JANVIER 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL FLORIDA;R;15;1000;HOTEL FLORIDA;FEVRIER 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL FLORIDA;R;15;1000;HOTEL FLORIDA;MARS 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL FLORIDA;R;15;1000;HOTEL FLORIDA;AVRIL 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL FLORIDA;R;15;1000;HOTEL FLORIDA;MAI 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL FLORIDA;R;15;1000;HOTEL FLORIDA;JUIN 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL FLORIDA;R;15;1000;HOTEL FLORIDA;JUILLET 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL FLORIDA;R;15;1000;HOTEL FLORIDA;AOUT 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL FLORIDA;R;15;1000;HOTEL FLORIDA;SEPTEMBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL FLORIDA;R;15;1000;HOTEL FLORIDA;OCTOBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL FLORIDA;R;15;1000;HOTEL FLORIDA;NOVEMBRE 2013;0,00;;;;;
480;1; 1- ANTSIRANANA:Diégo ville:HOTEL FLORIDA;R;15;1000;HOTEL FLORIDA;DECEMBRE 2013;15 000,00;;;;;
481;1;;;;;Moyenne HOTEL FLORIDA;;;;;;;
482;1; 1- ANTSIRANANA:Diégo ville:HOTEL IMPERIAL;3E;30;5000;HOTEL IMPERIAL;SEPTEMBRE 2013;280 000,00;;;;;
483;1; 1- ANTSIRANANA:Diégo ville:HOTEL IMPERIAL;4e;30;5000;HOTEL IMPERIAL;NOVEMBRE 2013;295 000,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL IMPERIAL;5e;30;5000;HOTEL IMPERIAL;JANVIER 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL IMPERIAL;6e;30;5000;HOTEL IMPERIAL;FEVRIER 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL IMPERIAL;7e;30;5000;HOTEL IMPERIAL;MARS 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL IMPERIAL;8e;30;5000;HOTEL IMPERIAL;AVRIL 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL IMPERIAL;9e;30;5000;HOTEL IMPERIAL;MAI 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL IMPERIAL;10e;30;5000;HOTEL IMPERIAL;JUIN 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL IMPERIAL;11e;30;5000;HOTEL IMPERIAL;JUILLET 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL IMPERIAL;12e;30;5000;HOTEL IMPERIAL;AOUT 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL IMPERIAL;13e;30;5000;HOTEL IMPERIAL;OCTOBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL IMPERIAL;14e;30;5000;HOTEL IMPERIAL;DECEMBRE 2013;0,00;;;;;
484;1;;;;;Moyenne HOTEL IMPERIAL;;;;;;;
485;1; 1- ANTSIRANANA:Diégo ville:HOTEL LAKANA;3R;5;1000;HOTEL LAKANA;JANVIER 2013;22 550,00;;;;;
486;1; 1- ANTSIRANANA:Diégo ville:HOTEL LAKANA;3R;5;1000;HOTEL LAKANA;MARS 2013;19 000,00;;;;;
487;1; 1- ANTSIRANANA:Diégo ville:HOTEL LAKANA;3R;5;1000;HOTEL LAKANA;AVRIL 2013;24 750,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LAKANA;3R;5;1000;HOTEL LAKANA;MAI 2013;0,00;;;;;
488;1; 1- ANTSIRANANA:Diégo ville:HOTEL LAKANA;3R;5;1000;HOTEL LAKANA;JUIN 2013;22 550,00;;;;;
489;1; 1- ANTSIRANANA:Diégo ville:HOTEL LAKANA;3R;5;1000;HOTEL LAKANA;JUILLET 2013;42 900,00;;;;;
490;1; 1- ANTSIRANANA:Diégo ville:HOTEL LAKANA;3R;5;1000;HOTEL LAKANA;AOUT 2013;41 000,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LAKANA;3R;5;1000;HOTEL LAKANA;SEPTEMBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LAKANA;3R;5;1000;HOTEL LAKANA;OCTOBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LAKANA;3R;5;1000;HOTEL LAKANA;NOVEMBRE 2013;0,00;;;;;
491;1; 1- ANTSIRANANA:Diégo ville:HOTEL LAKANA;3R;5;1000;HOTEL LAKANA;DECEMBRE 2013;26 950,00;;;;;
492;1; 1- ANTSIRANANA:Diégo ville:HOTEL LAKANA;3R;5;1000;HOTEL LAKANA;FEVRIER 2013;9 000,00;;;;;
493;1;;;;;Moyenne HOTEL LAKANA;;;;;;;
494;1; 1- ANTSIRANANA:Diégo ville:HOTEL LE CAP D'AMBRE;R;2;1000;HOTEL LE CAP D'AMBRE;JANVIER 2013;1 000,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE CAP D'AMBRE;R;2;1000;HOTEL LE CAP D'AMBRE;FEVRIER 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE CAP D'AMBRE;R;2;1000;HOTEL LE CAP D'AMBRE;MARS 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE CAP D'AMBRE;R;2;1000;HOTEL LE CAP D'AMBRE;AVRIL 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE CAP D'AMBRE;R;2;1000;HOTEL LE CAP D'AMBRE;MAI 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE CAP D'AMBRE;R;2;1000;HOTEL LE CAP D'AMBRE;JUIN 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE CAP D'AMBRE;R;2;1000;HOTEL LE CAP D'AMBRE;AOUT 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE CAP D'AMBRE;R;2;1000;HOTEL LE CAP D'AMBRE;SEPTEMBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE CAP D'AMBRE;R;2;1000;HOTEL LE CAP D'AMBRE;OCTOBRE 2013;0,00;;;;;
495;1; 1- ANTSIRANANA:Diégo ville:HOTEL LE CAP D'AMBRE;R;2;1000;HOTEL LE CAP D'AMBRE;JUILLET 2013;1 000,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE CAP D'AMBRE;R;2;1000;HOTEL LE CAP D'AMBRE;NOVEMBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE CAP D'AMBRE;R;2;1000;HOTEL LE CAP D'AMBRE;DECEMBRE 2013;0,00;;;;;
496;1;;;;;Moyenne HOTEL LE CAP D'AMBRE;;;;;;;
497;1; 1- ANTSIRANANA:Diégo ville:HOTEL LE PACIFIQUE;R;6;1000;HOTEL LE PACIFIQUE;JANVIER 2013;3 000,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE PACIFIQUE;R;6;1000;HOTEL LE PACIFIQUE;MARS 2013;0,00;;;;;
498;1; 1- ANTSIRANANA:Diégo ville:HOTEL LE PACIFIQUE;R;6;1000;HOTEL LE PACIFIQUE;AVRIL 2013;1 000,00;;;;;
499;1; 1- ANTSIRANANA:Diégo ville:HOTEL LE PACIFIQUE;R;6;1000;HOTEL LE PACIFIQUE;MAI 2013;1 000,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE PACIFIQUE;R;6;1000;HOTEL LE PACIFIQUE;JUIN 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE PACIFIQUE;R;6;1000;HOTEL LE PACIFIQUE;JUILLET 2013;0,00;;;;;
500;1; 1- ANTSIRANANA:Diégo ville:HOTEL LE PACIFIQUE;R;6;1000;HOTEL LE PACIFIQUE;NOVEMBRE 2013;500;;;;;
501;1; 1- ANTSIRANANA:Diégo ville:HOTEL LE PACIFIQUE;R;6;1000;HOTEL LE PACIFIQUE;AOUT 2013;500;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE PACIFIQUE;R;6;1000;HOTEL LE PACIFIQUE;SEPTEMBRE 2013;0;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL LE PACIFIQUE;R;6;1000;HOTEL LE PACIFIQUE;OCTOBRE 2013;0;;;;;
502;1; 1- ANTSIRANANA:Diégo ville:HOTEL LE PACIFIQUE;R;6;1000;HOTEL LE PACIFIQUE;DECEMBRE 2013;2 000,00;;;;;
503;1; 1- ANTSIRANANA:Diégo ville:HOTEL LE PACIFIQUE;R;6;1000;HOTEL LE PACIFIQUE;FEVRIER 2013;2 500,00;;;;;
504;1;;;;;Moyenne HOTEL LE PACIFIQUE;;;;;;;
505;1; 1- ANTSIRANANA:Diégo ville:HOTEL MORA MORA;3R;8;1000;HOTEL MORA MORA;JANVIER 2013;2 200,00;;;;;
507;1; 1- ANTSIRANANA:Diégo ville:HOTEL MORA MORA;3R;8;1000;HOTEL MORA MORA;MARS 2013;2 500,00;;;;;
508;1; 1- ANTSIRANANA:Diégo ville:HOTEL MORA MORA;3R;8;1000;HOTEL MORA MORA;AVRIL 2013;2 500,00;;;;;
509;1; 1- ANTSIRANANA:Diégo ville:HOTEL MORA MORA;3R;8;1000;HOTEL MORA MORA;MAI 2013;2 200,00;;;;;
510;1; 1- ANTSIRANANA:Diégo ville:HOTEL MORA MORA;3R;8;1000;HOTEL MORA MORA;JUIN 2013;1 650,00;;;;;
511;1; 1- ANTSIRANANA:Diégo ville:HOTEL MORA MORA;3R;8;1000;HOTEL MORA MORA;JUILLET 2013;2 750,00;;;;;
512;1; 1- ANTSIRANANA:Diégo ville:HOTEL MORA MORA;3R;8;1000;HOTEL MORA MORA;SEPTEMBRE 2013;1 500,00;;;;;
513;1; 1- ANTSIRANANA:Diégo ville:HOTEL MORA MORA;3R;8;1000;HOTEL MORA MORA;OCTOBRE 2013;2 000,00;;;;;
514;1; 1- ANTSIRANANA:Diégo ville:HOTEL MORA MORA;3R;8;1000;HOTEL MORA MORA;NOVEMBRE 2013;3 500,00;;;;;
515;1; 1- ANTSIRANANA:Diégo ville:HOTEL MORA MORA;3R;8;1000;HOTEL MORA MORA;AOUT 2013;1 100,00;;;;;
516;1; 1- ANTSIRANANA:Diégo ville:HOTEL MORA MORA;3R;8;1000;HOTEL MORA MORA;DECEMBRE 2013;3 850,00;;;;;
517;1; 1- ANTSIRANANA:Diégo ville:HOTEL MORA MORA;3R;8;1000;HOTEL MORA MORA;FEVRIER 2013;6 000,00;;;;;
518;1;;;;;Moyenne HOTEL MORA MORA;;;;;;;
519;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOSY DE L'ANKARANA;R;12;1000;HOTEL NOSY DE L'ANKARANA;JANVIER 2013;21 000,00;;;;;
520;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOSY DE L'ANKARANA;R;12;1000;HOTEL NOSY DE L'ANKARANA;MARS 2013;17 000,00;;;;;
521;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOSY DE L'ANKARANA;R;12;1000;HOTEL NOSY DE L'ANKARANA;AVRIL 2013;18 000,00;;;;;
522;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOSY DE L'ANKARANA;R;12;1000;HOTEL NOSY DE L'ANKARANA;MAI 2013;16 000,00;;;;;
523;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOSY DE L'ANKARANA;R;12;1000;HOTEL NOSY DE L'ANKARANA;JUIN 2013;20 000,00;;;;;
524;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOSY DE L'ANKARANA;R;12;1000;HOTEL NOSY DE L'ANKARANA;JUILLET 2013;14 500,00;;;;;
525;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOSY DE L'ANKARANA;R;12;1000;HOTEL NOSY DE L'ANKARANA;SEPTEMBRE 2013;15 500,00;;;;;
526;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOSY DE L'ANKARANA;R;12;1000;HOTEL NOSY DE L'ANKARANA;OCTOBRE 2013;16 500,00;;;;;
527;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOSY DE L'ANKARANA;R;12;1000;HOTEL NOSY DE L'ANKARANA;NOVEMBRE 2013;15 500,00;;;;;
528;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOSY DE L'ANKARANA;R;12;1000;HOTEL NOSY DE L'ANKARANA;AOUT 2013;15 000,00;;;;;
529;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOSY DE L'ANKARANA;R;12;1000;HOTEL NOSY DE L'ANKARANA;DECEMBRE 2013;16 500,00;;;;;
530;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOSY DE L'ANKARANA;R;12;1000;HOTEL NOSY DE L'ANKARANA;FEVRIER 2013;14 000,00;;;;;
531;1;;;;;Moyenne HOTEL NOSY DE L'ANKARANA;;;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL NOTE BLEUE;4E;18;5000;HOTEL NOTE BLEUE;JANVIER 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL NOTE BLEUE;4E;18;5000;HOTEL NOTE BLEUE;FEVRIER 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL NOTE BLEUE;4E;18;5000;HOTEL NOTE BLEUE;MARS 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL NOTE BLEUE;4E;18;5000;HOTEL NOTE BLEUE;AVRIL 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL NOTE BLEUE;4E;18;5000;HOTEL NOTE BLEUE;MAI 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL NOTE BLEUE;4E;18;5000;HOTEL NOTE BLEUE;JUIN 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL NOTE BLEUE;4E;18;5000;HOTEL NOTE BLEUE;SEPTEMBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL NOTE BLEUE;4E;18;5000;HOTEL NOTE BLEUE;OCTOBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL NOTE BLEUE;4E;18;5000;HOTEL NOTE BLEUE;NOVEMBRE 2013;0,00;;;;;
532;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOTE BLEUE;4E;18;5000;HOTEL NOTE BLEUE;JUILLET 2013;62 500,00;;;;;
533;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOTE BLEUE;4E;18;5000;HOTEL NOTE BLEUE;AOUT 2013;122 500,00;;;;;
534;1; 1- ANTSIRANANA:Diégo ville:HOTEL NOTE BLEUE;4E;18;5000;HOTEL NOTE BLEUE;DECEMBRE 2013;47 500,00;;;;;
535;1;;;;;Moyenne HOTEL NOTE BLEUE;;;;;;;
536;1; 1- ANTSIRANANA:Diégo ville:HOTEL OCEAN;R;6;1000;HOTEL OCEAN;JANVIER 2013;16 000,00;;;;;
537;1; 1- ANTSIRANANA:Diégo ville:HOTEL OCEAN;R;6;1000;HOTEL OCEAN;MARS 2013;6 500,00;;;;;
538;1; 1- ANTSIRANANA:Diégo ville:HOTEL OCEAN;R;6;1000;HOTEL OCEAN;AVRIL 2013;19 250,00;;;;;
539;1; 1- ANTSIRANANA:Diégo ville:HOTEL OCEAN;R;6;1000;HOTEL OCEAN;MAI 2013;11 000,00;;;;;
540;1; 1- ANTSIRANANA:Diégo ville:HOTEL OCEAN;R;6;1000;HOTEL OCEAN;JUIN 2013;22 500,00;;;;;
541;1; 1- ANTSIRANANA:Diégo ville:HOTEL OCEAN;R;6;1000;HOTEL OCEAN;JUILLET 2013;10 000,00;;;;;
542;1; 1- ANTSIRANANA:Diégo ville:HOTEL OCEAN;R;6;1000;HOTEL OCEAN;SEPTEMBRE 2013;13 000,00;;;;;
543;1; 1- ANTSIRANANA:Diégo ville:HOTEL OCEAN;R;6;1000;HOTEL OCEAN;OCTOBRE 2013;14 000,00;;;;;
544;1; 1- ANTSIRANANA:Diégo ville:HOTEL OCEAN;R;6;1000;HOTEL OCEAN;NOVEMBRE 2013;10 500,00;;;;;
545;1; 1- ANTSIRANANA:Diégo ville:HOTEL OCEAN;R;6;1000;HOTEL OCEAN;AOUT 2013;7 500,00;;;;;
546;1; 1- ANTSIRANANA:Diégo ville:HOTEL OCEAN;R;6;1000;HOTEL OCEAN;DECEMBRE 2013;20 500,00;;;;;
547;1; 1- ANTSIRANANA:Diégo ville:HOTEL OCEAN;R;6;1000;HOTEL OCEAN;FEVRIER 2013;11 000,00;;;;;
548;1;;;;;Moyenne HOTEL OCEAN;;;;;;;
549;1; 1- ANTSIRANANA:Diégo ville:HOTEL PACIFIQUE;R;6;1000;HOTEL PACIFIQUE;SEPTEMBRE 2013;1 000,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL PACIFIQUE;R;6;1000;HOTEL PACIFIQUE;JANVIER 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL PACIFIQUE;R;6;1000;HOTEL PACIFIQUE;FEVRIER 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL PACIFIQUE;R;6;1000;HOTEL PACIFIQUE;MARS 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL PACIFIQUE;R;6;1000;HOTEL PACIFIQUE;AVRIL 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL PACIFIQUE;R;6;1000;HOTEL PACIFIQUE;MAI 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL PACIFIQUE;R;6;1000;HOTEL PACIFIQUE;JUIN 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL PACIFIQUE;R;6;1000;HOTEL PACIFIQUE;JUILLET 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL PACIFIQUE;R;6;1000;HOTEL PACIFIQUE;AOUT 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL PACIFIQUE;R;6;1000;HOTEL PACIFIQUE;OCTOBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL PACIFIQUE;R;6;1000;HOTEL PACIFIQUE;NOVEMBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL PACIFIQUE;R;6;1000;HOTEL PACIFIQUE;DECEMBRE 2013;0,00;;;;;
550;1;;;;;Moyenne HOTEL PACIFIQUE;;;;;;;
551;1; 1- ANTSIRANANA:Diégo ville:HOTEL PLAZA;3R;20;1000;HOTEL PLAZA;JANVIER 2013;36 300,00;;;;;
552;1; 1- ANTSIRANANA:Diégo ville:HOTEL PLAZA;3R;20;1000;HOTEL PLAZA;MARS 2013;13 750,00;;;;;
553;1; 1- ANTSIRANANA:Diégo ville:HOTEL PLAZA;3R;20;1000;HOTEL PLAZA;AVRIL 2013;22 550,00;;;;;
554;1; 1- ANTSIRANANA:Diégo ville:HOTEL PLAZA;3R;20;1000;HOTEL PLAZA;MAI 2013;11 550,00;;;;;
555;1; 1- ANTSIRANANA:Diégo ville:HOTEL PLAZA;3R;20;1000;HOTEL PLAZA;JUIN 2013;3 500,00;;;;;
556;1; 1- ANTSIRANANA:Diégo ville:HOTEL PLAZA;3R;20;1000;HOTEL PLAZA;JUILLET 2013;15 400,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL PLAZA;3R;20;1000;HOTEL PLAZA;SEPTEMBRE 2013;0,00;;;;;
557;1; 1- ANTSIRANANA:Diégo ville:HOTEL PLAZA;3R;20;1000;HOTEL PLAZA;OCTOBRE 2013;15 000,00;;;;;
558;1; 1- ANTSIRANANA:Diégo ville:HOTEL PLAZA;3R;20;1000;HOTEL PLAZA;NOVEMBRE 2013;16 000,00;;;;;
559;1; 1- ANTSIRANANA:Diégo ville:HOTEL PLAZA;3R;20;1000;HOTEL PLAZA;AOUT 2013;16 500,00;;;;;
560;1; 1- ANTSIRANANA:Diégo ville:HOTEL PLAZA;3R;20;1000;HOTEL PLAZA;DECEMBRE 2013;30 000,00;;;;;
561;1; 1- ANTSIRANANA:Diégo ville:HOTEL PLAZA;3R;20;1000;HOTEL PLAZA;FEVRIER 2013;9 350,00;;;;;
562;1;;;;;Moyenne HOTEL PLAZA;;;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL RESTAURANT;R;12;1000;HOTEL RESTAURANT;JANVIER 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL RESTAURANT;R;12;1000;HOTEL RESTAURANT;MARS 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL RESTAURANT;R;12;1000;HOTEL RESTAURANT;AVRIL 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL RESTAURANT;R;12;1000;HOTEL RESTAURANT;JUILLET 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL RESTAURANT;R;12;1000;HOTEL RESTAURANT;AOUT 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL RESTAURANT;R;12;1000;HOTEL RESTAURANT;SEPTEMBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL RESTAURANT;R;12;1000;HOTEL RESTAURANT;OCTOBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL RESTAURANT;R;12;1000;HOTEL RESTAURANT;NOVEMBRE 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:HOTEL RESTAURANT;R;12;1000;HOTEL RESTAURANT;DECEMBRE 2013;0,00;;;;;
563;1; 1- ANTSIRANANA:Diégo ville:HOTEL RESTAURANT;R;12;1000;HOTEL RESTAURANT;MAI 2013;2 000,00;;;;;
564;1; 1- ANTSIRANANA:Diégo ville:HOTEL RESTAURANT;R;12;1000;HOTEL RESTAURANT;JUIN 2013;29 150,00;;;;;
565;1; 1- ANTSIRANANA:Diégo ville:HOTEL RESTAURANT;R;12;1000;HOTEL RESTAURANT;FEVRIER 2013;2 200,00;;;;;
566;1;;;;;Moyenne HOTEL RESTAURANT;;;;;;;
567;1; 1- ANTSIRANANA:Diégo ville:HOTEL VOLASOA;R;5;1000;HOTEL VOLASOA;JANVIER AU OCTOBRE 2013;7 150,00;;;;;
568;1; 1- ANTSIRANANA:Diégo ville:HOTEL VOLASOA;R;5;1000;HOTEL VOLASOA;NOVEMBRE 2013 AU DECEMBRE 2013;1 500,00;;;;;
569;1;;;;;Moyenne HOTEL VOLASOA;;;;;;;
;; 1- ANTSIRANANA:Diégo ville:IHARANA BUSH CAMP;NC;12;1000;IHARANA BUSH CAMP;JANVIER 2013;0,00;;;;;
;; 1- ANTSIRANANA:Diégo ville:IHARANA BUSH CAMP;NC;12;1000;IHARANA BUSH CAMP;FEVRIER 2013;0,00;;;;;
570;1; 1- ANTSIRANANA:Diégo ville:IHARANA BUSH CAMP;NC;12;1000;IHARANA BUSH CAMP;MARS 2013;8 500,00;;;;;
571;1; 1- ANTSIRANANA:Diégo ville:IHARANA BUSH CAMP;NC;12;1000;IHARANA BUSH CAMP;AVRIL 2013;28 000,00;;;;;
